username,likes,comments,text,hashtags,date,day_of_week,hour,word_count,hashtag_count
galerarecord,15629,86,"dia delas, que não aguentam mais livro (mas falam pra toooodo mundo que tem um filho que ama ler!) qual é a frase que sua mãe mais diz? coloca aqui nos comentários!",diadasmaes galerarecord leiagalerarecord,2024-05-12,Sunday,11,35,3
galerarecord,4536,75,você também gosta de ler aquelas séries fechadinhas? a gal tem uma seleção de boxes maravilhosos para você! arrasta para o lado e conheça!,fallen feios diariosdevampiros odiariodaprincesa ocasteloanimado tudopelojogo galerarecord,2024-05-11,Saturday,20,31,7
galerarecord,655,14,"imagina só desconfiar que seu autor preferido não escreveu o livro que você você ama? nesta fantasia de estética dark academia, effy sayre tem como missão restaurar uma mansão prestes a desmoronar. mas, ao chegar lá, encontra um rival acadêmico e descobre segredos muito mais perigosos do que uma construção em ruínas. o livro está na pré-venda e você pode acessar o link nos stories e no destaque ""pré-venda"". a ilustração do pôster é de @ohkaykayart e a tradução é de @volp___ ✨",darkacademia liçoessobreafogamentos avareid romances rivaisacademicos livrosincriveis fantasias mundodasfadas,2024-05-11,Saturday,11,91,8
galerarecord,1187,17,"quem está preparado para descobrir o que rolou depois dos acontecimentos bombásticos de ascensão das trevas? capinha do livro prontíssima para entrar em máquina! ✨🖤 as trevas estão de volta. e um mundo antigo prestes a ressurgir. herdeiro das trevas é a esperada sequência de ascensão das trevas. dessa vez, will e seus amigos precisarão lutar contra um mal que já caminha entre eles. o livro está na pré-venda com brindes exclusivos e você pode garantir no link dos stories ou no destaque """"pré-venda"""" aqui no perfil. --- tradução: marcela filizola arte do pôster da pré-venda: @soraccant",darkheir darkrise ascensaodastrevas herdeirodastrevas fantasias trilogias trilogia fantasia livrosdefantasia,2024-05-10,Friday,21,106,9
galerarecord,1382,19,"quem também ama aquele casal que demoooora pra ficar junto, mas quando fica é aquele hino? eu amo! corre aqui que eu separei histórias com romance banho-maria para vocês conhecerem! e aproveita que o volume seis de fence está na pré-venda com brindes exclusivos! e se você ainda não entrou no mundo da esgrima e dos meninos de kings row, garanta o kit fence - parte um com os primeiros três volumes da história ⚔",fence cspacat tudopelojogo atocadasraposas norasakavic saleaçucar rebeccacarvalho romance livrosjovens livrosderomance slowburn,2024-05-10,Friday,11,86,11
galerarecord,18456,344,"[pré-venda l verity] um casal apaixonado. uma intrusa. três mentes doentias. agora em uma edição especial de colecionador com capítulo extra inédito, conheça o thriller de estreia de colleen hoover (@colleenhoover), que se tornou um fenômeno editorial e best-seller mundial. em verity, colleen hoover se afasta do estilo que a consagrou, os romances, para se aventurar em um suspense psicológico que deixou todo o mercado editorial sem palavras de tão avassalador. através de uma narrativa perturbadora e chocante, verity explora o lado mais sombrio das relações humanas, com direito a uma surpresa chocante no final. classificação etária: 18 anos.",verity colleenhoover suspenses livrosdesuspense veritycrowford suspenses thriller,2024-05-09,Thursday,16,106,7
galerarecord,3944,71,"mostrando detalhes das edições de luxo de torre do alvorecer e reino das cinzas! o acotar brasil teve o prazer de receber essas duas edições que estão em pré venda de torre do alvorecer e reino das cinzas, com brindes lindíssimos e uma edição de luxo extremamente elaborada! estamos mostrando o final do arco íris de terrasen e abrir esse pacote foi extremamente especial. quem lembra das sensações de ler esses livros pela primeira vez? abrir essas edições lembrou todos os surtos, choros e momentos de emoção dessas leituras! bate aquele sonho bookstan né? o de esquecer tudo pra ler pela primeira vez nessa edição incrível! como isso não é possível, vamos de releitura fenomenal os dois livros estão em pré-venda e vocês conseguem encontrar o link pra compra no status do acotar brasil!",bookstan bookstagram acotarbrasil acotarbrasiloficial tronodevidro aelin aelingalathynius rowanwhitethorn chaolwestfall yrenetowers sarahjmaas,2024-05-09,Thursday,11,145,11
galerarecord,6865,155,"mais um elenco montado pela gal e dessa vez para o icônico a vida invisível de addie larue ✨ joga nos comentários qual seria o elenco ideal para você! uma jornada inspirada no mito faustiano sobre busca e perda, eternidade e finitude e, acima de tudo, uma questão: até onde se vai para alcançar a liberdade? best-seller do the new york times e recomendado pelo entertainment weekly, a vida invisível de addie larue é um livro inesquecível e que colocou v.e. schwab (@veschwab) entre as principais autoras de fantasia da atualidade. uma jornada inspirada no mito faustiano sobre busca e perda, eternidade e finitude e, acima de tudo, uma questão: até onde se vai para alcançar a liberdade? tradução: flávia de lavor ✍🏽",avidainvisiveldeaddielarue fantasias livrosdefantasia euamofantasia veschwab theinvisiblelifeofaddielarue fantasia fasdelivro autores livros leituras fa fandom,2024-05-08,Wednesday,20,136,13
galerarecord,641,30,"canção dos ossos é a nova alta fantasia de @giuldomingues, autora da duologia boreal. vem que a giu contou cinco curiosidades sobre essa releitura de o fantasma da ópera! prepare-se para uma fantasia gótica muito sombria e cheia de mistério em que a magia sai das melodias para viver entre as palavras. feche os olhos e deixe a música te guiar.",fantasiagotica altafantasia giudomingues darkacademia darkromance romanceentremulheres ofantasmadaopera galerarecord fantasias livrosdefantasia,2024-05-08,Wednesday,11,71,10
galerarecord,2685,49,"de @sheaernshaw, autora de dois livros do new york times e vencedora do oregon book award, a maldição do mar e o bosque das coisas perdidas pela primeira vez juntos em um kit com um lindo marcador metalizado. 🌙 em a maldição do mar, quando corpos de garotos começam a aparecer no litoral da cidade de sparrow, alguns moradores se perguntam se a antiga lenda sobre as bruxas vingativas seria verdade. mas até onde essa caça às bruxas pode levar? 🌙 envolvente e sorrateiro, o bosque das coisas perdidas vai te seduzir com magia e mistérios até que você esteja embrenhado demais em suas páginas para conseguir largar. 🌙em bosque das coisas perdidas, quando dorme, a floresta lhe permitirá uma passagem segura. mas, se despertada, esteja preparado para correr!",fantasias livrosdefantasia euamofanatsia sheaearnshaw obosquedascoisasperdidas amaldiçaodomar,2024-05-07,Tuesday,20,135,6
galerarecord,39887,265,"um look do met gala, um livro da gal ✨ chegou o nosso post anual combinando capas de livro com os looks bafônicos desse evento! qual deles você mais amou? joga aqui nos comentários se ficou faltando algum <3",metgala     galerarecord,2024-05-07,Tuesday,12,41,2
galerarecord,1449,38,"a duologia os livros do chá é inspirada na arte do preparo de chás da cultura chinesa e taiwanesa e segue a história de ning, que, para salvar sua família e seu povo, precisa vencer uma competição de chá da realeza. pela primeira vez em um kit, conheça a duologia finalista do prêmio goodreads de fantasia e ficção científica jovem adulta ☕ o kit está na pré-venda e você pode acessar o link no destaque ""pré-venda"". tradução: adriana fidalgo ✨",oslivrosdocha umamagiadestiladaemveneno umavenenodoceesombrio fantasiaasiatica taiwan china culturachinesa culturataiwanesa fantasiasdiversas livrosdefantasia,2024-05-06,Monday,20,90,10
galerarecord,1022,65,"querido ex, adaptação do livro de @juanjullian, será apresentado no rio2c, o maior evento de criatividade da américa latina! 🩵 mais um projeto incrível vindo aí! 🔥 querido ex foi um dos quatro projetos selecionados dentre mais de 300 inscritos na categoria ficção do pitching creator do prestigiado evento de negócios rio2c. a obra será um dos próximos longas-metragens da e no @rio2c terá a oportunidade de ser apresentada em primeira mão para produtores e players do mercado audiovisual. 📚 o livro o romance homônimo escrito por juan jullian vendeu mais de 30 mil exemplares e ficou mais de 100 dias seguidos no 1° lugar dos mais vendidos na categoria lgbt da amazon. a história conta os relatos de um jovem cuja vida está sendo definida por um catastrófico acontecimento: seu ex-namorado virou, da noite para o dia, a maior celebridade do país. além de abordar de forma sensível, irônica e crua as diferentes nuances de um relacionamento abusivo, querido ex também traz questionamentos sobre os preconceitos sociais que jovens negros e gays estão sujeitos em nossa sociedade. 🏳️‍🌈✊🏾 🎥 querido ex será um longa-metragem dirigido por gil baroni (@gilbaroni), roteirizado por igor verde e juan jullian (@juanjullian) e produzido por andréa tomeleri (@andretomeleri). 📲 o livro, publicado pelo selo galera da editora record, está disponível para compra na versão física e digital.",beijaflorfilmes rio c,2024-05-06,Monday,15,225,2
galerarecord,-1,5,"olha só quem amou herdeiro das trevas: nossa diva da fantasia @veschwab, autora da trilogia tons de magia e de a vida invisível de addie larue. o que você está esperando para conhecer? as trevas estão de volta. e um mundo antigo prestes a ressurgir. herdeiro das trevas é a esperada sequência de ascensão das trevas. dessa vez, will e seus amigos precisarão lutar contra um mal que já caminha entre eles. o livro está na pré-venda com brindes exclusivos e você pode garantir no link dos stories ou no destaque ""pré-venda"" aqui no perfil. --- tradução: marcela filizola",darkheir darkrise ascensaodastrevas herdeirodastrevas fantasias trilogias trilogia fantasia livrosdefantasia,2024-05-06,Monday,11,108,9
galerarecord,-1,8,"as trevas vão ascender. quem irá sucumbir? quem irá sobreviver? ascensão das trevas é uma história eletrizante, com reviravoltas chocantes, e personagens fascinantes. nada é o que parece, e as sombras vivem muito mais perto do que você pode imaginar. e a continuação, herdeiro das trevas, já está na pré-venda! ✨ --- tradução: marcela filizola arte do pôster da pré-venda: @soraccant ✨",darkheir darkrise ascensaodastrevas herdeirodastrevas fantasias trilogias trilogia fantasia livrosdefantasia,2024-05-05,Sunday,20,71,9
galerarecord,-1,2,"quem é nossa adolescente viciada em astrologia e protagonista de nunca confie em uma geminiana preferida? cat philips! uma divertida comédia romântica com protagonismo lésbico e capa de jenifer prince (@jeniferrprince), fenômeno das artes visuais com temática sáfica. tradução: paula di carvalho ✍🏽",nuncaconfieemumageminiana geminianos livrossobreastrologia os  signosdevalentina oamornaoeobvio romancelesbico romancesafico leiacomorgulho livroslgbtqia conectadas fasdelivro autores livros leituras fa fandom,2024-05-05,Sunday,11,59,16
galerarecord,2378,18,"na série cidade da lua crescente, conheça bryce quinlan e hunt athalar, que juntos precisarão enfrentar demônios e desvendar mistérios em busca de vingança. sucesso absoluto de sarah j. maas (@sarahjmaas), a série de fantasia contemporânea é repleta de magia, perigo e um romance arrebatador. 📸 @literalmente.maya",cc  sarahjmaas crescentcity cidadedaluacrescente casadeterraesangue casadeceuesopro casadechamaesombra,2024-05-04,Saturday,20,54,7
